experiment_id,tag,target,model_spec,seed,model,hypothesis,features,calibration,n_train,n_val,n_test,pos_train,pos_val,pos_test,train_weeks,val_weeks,test_weeks,n_features,n_trees,pr_auc,roc_auc,pr_auc_cal,roc_auc_cal,precision,recall,brier,n_unique_pred,status,stage
holdout|rt_new_stress|B|seed1807,holdout,rt_new_stress,B,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,44.0,10.0,4.0,1-78,87-118,127-156,51.0,1.0,0.2105263157894736,0.9991247082360788,0.2105263157894736,0.9991247082360788,0.2105263157894736,1.0,0.0003327467702556,5.0,ok,research_holdout
holdout|rt_new_stress|B+P0_m2c_exposure|seed1807,holdout,rt_new_stress,B+P0_m2c_exposure,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,44.0,10.0,4.0,1-78,87-118,127-156,52.0,1.0,0.2105263157894736,0.9991247082360788,0.2105263157894736,0.9991247082360788,0.2105263157894736,1.0,0.0003327467702556,5.0,ok,research_holdout
holdout|rt_new_stress|B+P1_liab_channel|seed1807,holdout,rt_new_stress,B+P1_liab_channel,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,44.0,10.0,4.0,1-78,87-118,127-156,52.0,1.0,0.2105263157894736,0.9991247082360788,0.2105263157894736,0.9991247082360788,0.2105263157894736,1.0,0.0003327467702556,5.0,ok,research_holdout
holdout|rt_new_stress|B+P2_concentration|seed1807,holdout,rt_new_stress,B+P2_concentration,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,44.0,10.0,4.0,1-78,87-118,127-156,54.0,4.0,0.1865131578947368,0.9992184894964988,0.1865131578947368,0.9992184894964988,0.2105263157894736,1.0,0.0003331778898633,26.0,ok,research_holdout
holdout|rt_new_stress|B+P3_persistence|seed1807,holdout,rt_new_stress,B+P3_persistence,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,44.0,10.0,4.0,1-78,87-118,127-156,53.0,4.0,0.1882440476190476,0.9990621873957988,0.1882440476190476,0.9990621873957988,0.1,1.0,0.0003332891417074,27.0,ok,research_holdout
holdout|rt_new_stress|B+P4_dest_fragility|seed1807,holdout,rt_new_stress,B+P4_dest_fragility,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,44.0,10.0,4.0,1-78,87-118,127-156,53.0,1.0,0.2105263157894736,0.9991247082360788,0.2105263157894736,0.9991247082360788,0.2105263157894736,1.0,0.0003327467702556,5.0,ok,research_holdout
holdout|rt_new_stress|B+P5_process|seed1807,holdout,rt_new_stress,B+P5_process,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,44.0,10.0,4.0,1-78,87-118,127-156,52.0,4.0,0.5357142857142857,0.9998332777592532,0.5357142857142857,0.9998332777592532,0.0141843971631205,1.0,0.00033329546889,33.0,ok,research_holdout
holdout|rt_new_stress|B+P6_full|seed1807,holdout,rt_new_stress,B+P6_full,1807,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,44.0,10.0,4.0,1-78,87-118,127-156,61.0,6.0,0.1904761904761904,0.9988746248749584,0.1904761904761904,0.9988746248749584,0.1666666666666666,1.0,0.0003332870880877,41.0,ok,research_holdout
holdout|propagation_vulnerability|A|seed1908,holdout,propagation_vulnerability,A,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,18.0,10.0,4.0,1-78,87-118,127-156,43.0,3.0,0.0691413776313392,0.7560228409469824,0.0691413776313392,0.7560228409469824,0.0,0.0,0.0003344667289824,21.0,ok,research_holdout
holdout|propagation_vulnerability|B|seed1908,holdout,propagation_vulnerability,B,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,18.0,10.0,4.0,1-78,87-118,127-156,51.0,8.0,0.0631810897435897,0.9951650550183394,0.0631810897435897,0.9951650550183394,0.0666666666666666,0.5,0.0003668027350109,100.0,ok,research_holdout
holdout|propagation_vulnerability|B+P0_m2c_exposure|seed1908,holdout,propagation_vulnerability,B+P0_m2c_exposure,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,18.0,10.0,4.0,1-78,87-118,127-156,52.0,8.0,0.0631810897435897,0.9951650550183394,0.0631810897435897,0.9951650550183394,0.0666666666666666,0.5,0.0003668027188619,99.0,ok,research_holdout
holdout|propagation_vulnerability|B+P1_liab_channel|seed1908,holdout,propagation_vulnerability,B+P1_liab_channel,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,18.0,10.0,4.0,1-78,87-118,127-156,52.0,1.0,0.0703958333333333,0.8652884294764922,0.0703958333333333,0.8728742914304769,0.0,0.0,0.0003543335011808,5.0,ok,research_holdout
holdout|propagation_vulnerability|B+P2_concentration|seed1908,holdout,propagation_vulnerability,B+P2_concentration,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,18.0,10.0,4.0,1-78,87-118,127-156,54.0,37.0,0.0179645412421991,0.9889129709903304,0.0179645412421991,0.9889129709903302,0.0227272727272727,0.75,0.0003546304401249,159.0,ok,research_holdout
holdout|propagation_vulnerability|B+P3_persistence|seed1908,holdout,propagation_vulnerability,B+P3_persistence,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,18.0,10.0,4.0,1-78,87-118,127-156,53.0,9.0,0.0595827446211078,0.9838175225075024,0.0595827446211077,0.9838175225075024,0.04,0.5,0.0003502243937665,58.0,ok,research_holdout
holdout|propagation_vulnerability|B+P4_dest_fragility|seed1908,holdout,propagation_vulnerability,B+P4_dest_fragility,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,18.0,10.0,4.0,1-78,87-118,127-156,53.0,4.0,0.0618088148028267,0.9773257752584196,0.0618088148028267,0.9773257752584196,0.0,0.0,0.0003341638733106,61.0,ok,research_holdout
holdout|propagation_vulnerability|B+P5_process|seed1908,holdout,propagation_vulnerability,B+P5_process,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,18.0,10.0,4.0,1-78,87-118,127-156,52.0,1.0,0.3636363636363636,0.999708236078693,0.3636363636363636,0.9997082360786927,0.1333333333333333,1.0,0.00029169630936,5.0,ok,research_holdout
holdout|propagation_vulnerability|B+P6_full|seed1908,holdout,propagation_vulnerability,B+P6_full,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,18.0,10.0,4.0,1-78,87-118,127-156,61.0,3.0,0.2666666666666666,0.999541513837946,0.2666666666666666,0.999541513837946,0.1176470588235294,1.0,0.000295151936515,28.0,ok,research_holdout
holdout|rt_new_stress|A|seed1908,holdout,rt_new_stress,A,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,73.0,26.0,24.0,1-78,87-118,127-156,43.0,7.0,0.2202881075995165,0.67406166499666,0.2202881075995165,0.67406166499666,0.2285714285714285,0.3333333333333333,0.0020022179498439,68.0,ok,research_holdout
holdout|rt_new_stress|B|seed1908,holdout,rt_new_stress,B,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,73.0,26.0,24.0,1-78,87-118,127-156,51.0,2.0,0.1017911940803888,0.6423750278334447,0.1017911940803888,0.6423750278334447,0.0153256704980842,0.1666666666666666,0.0020067865469977,27.0,ok,research_holdout
holdout|rt_new_stress|B+P0_m2c_exposure|seed1908,holdout,rt_new_stress,B+P0_m2c_exposure,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,73.0,26.0,24.0,1-78,87-118,127-156,52.0,6.0,0.2190092903019566,0.749766894900913,0.2190092903019566,0.749766894900913,0.1509433962264151,0.3333333333333333,0.0020023229205215,82.0,ok,research_holdout
holdout|rt_new_stress|B+P1_liab_channel|seed1908,holdout,rt_new_stress,B+P1_liab_channel,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,73.0,26.0,24.0,1-78,87-118,127-156,52.0,2.0,0.1017911940803888,0.6423750278334447,0.1017911940803888,0.6423750278334447,0.0153256704980842,0.1666666666666666,0.0020067861670285,27.0,ok,research_holdout
holdout|rt_new_stress|B+P2_concentration|seed1908,holdout,rt_new_stress,B+P2_concentration,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,73.0,26.0,24.0,1-78,87-118,127-156,54.0,2.0,0.1017911940803888,0.6423750278334447,0.1017911940803888,0.6423750278334447,0.0153256704980842,0.1666666666666666,0.0020067865469977,27.0,ok,research_holdout
holdout|rt_new_stress|B+P3_persistence|seed1908,holdout,rt_new_stress,B+P3_persistence,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,73.0,26.0,24.0,1-78,87-118,127-156,53.0,2.0,0.1017911940803888,0.6423750278334447,0.1017911940803888,0.6423750278334447,0.0153256704980842,0.1666666666666666,0.0020067864136492,27.0,ok,research_holdout
holdout|rt_new_stress|B+P4_dest_fragility|seed1908,holdout,rt_new_stress,B+P4_dest_fragility,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,73.0,26.0,24.0,1-78,87-118,127-156,53.0,2.0,0.1017911940803888,0.6423750278334447,0.1017911940803888,0.6423750278334447,0.0153256704980842,0.1666666666666666,0.0020067865469977,27.0,ok,research_holdout
holdout|rt_new_stress|B+P5_process|seed1908,holdout,rt_new_stress,B+P5_process,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,73.0,26.0,24.0,1-78,87-118,127-156,52.0,2.0,0.1059251588503626,0.7577864061456246,0.1059251588503626,0.7577864061456246,0.0153846153846153,0.1666666666666666,0.0020030025588166,29.0,ok,research_holdout
holdout|rt_new_stress|B+P6_full|seed1908,holdout,rt_new_stress,B+P6_full,1908,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,73.0,26.0,24.0,1-78,87-118,127-156,61.0,4.0,0.061804835191065,0.7441775912936985,0.061804835191065,0.7441775912936985,0.1951219512195122,0.3333333333333333,0.0020067746238526,40.0,ok,research_holdout
holdout|propagation_vulnerability|A|seed2009,holdout,propagation_vulnerability,A,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B|seed2009,holdout,propagation_vulnerability,B,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P0_m2c_exposure|seed2009,holdout,propagation_vulnerability,B+P0_m2c_exposure,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P1_liab_channel|seed2009,holdout,propagation_vulnerability,B+P1_liab_channel,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P2_concentration|seed2009,holdout,propagation_vulnerability,B+P2_concentration,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P3_persistence|seed2009,holdout,propagation_vulnerability,B+P3_persistence,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P4_dest_fragility|seed2009,holdout,propagation_vulnerability,B+P4_dest_fragility,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P5_process|seed2009,holdout,propagation_vulnerability,B+P5_process,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P6_full|seed2009,holdout,propagation_vulnerability,B+P6_full,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|rt_new_stress|A|seed2009,holdout,rt_new_stress,A,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,66.0,14.0,16.0,1-78,87-118,127-156,43.0,17.0,0.1969396692549142,0.8029195176902536,0.1969396692549142,0.8029195176902536,0.0178571428571428,0.1875,0.0013249607218928,108.0,ok,research_holdout
holdout|rt_new_stress|B|seed2009,holdout,rt_new_stress,B,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,66.0,14.0,16.0,1-78,87-118,127-156,51.0,73.0,0.1959000440467211,0.5928242865487316,0.1959000440467211,0.5928242865487316,0.034090909090909,0.1875,0.0013226817043514,957.0,ok,research_holdout
holdout|rt_new_stress|B+P0_m2c_exposure|seed2009,holdout,rt_new_stress,B+P0_m2c_exposure,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,66.0,14.0,16.0,1-78,87-118,127-156,52.0,71.0,0.1885151805783926,0.4255283085781042,0.1885151805783926,0.4255283085781042,0.0232558139534883,0.1875,0.0013228323682519,892.0,ok,research_holdout
holdout|rt_new_stress|B+P1_liab_channel|seed2009,holdout,rt_new_stress,B+P1_liab_channel,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,66.0,14.0,16.0,1-78,87-118,127-156,52.0,11.0,0.2137416008091278,0.7811065796061415,0.2137416008091278,0.7811065796061415,0.0384615384615384,0.4375,0.0013237399267614,81.0,ok,research_holdout
holdout|rt_new_stress|B+P2_concentration|seed2009,holdout,rt_new_stress,B+P2_concentration,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,66.0,14.0,16.0,1-78,87-118,127-156,54.0,11.0,0.2127963836761371,0.7471289844793056,0.2127963836761371,0.7471289844793056,0.0384615384615384,0.4375,0.0013239867958413,81.0,ok,research_holdout
holdout|rt_new_stress|B+P3_persistence|seed2009,holdout,rt_new_stress,B+P3_persistence,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,66.0,14.0,16.0,1-78,87-118,127-156,53.0,80.0,0.2250505648312941,0.4038952978971963,0.2250505648312941,0.4038952978971963,0.5714285714285714,0.25,0.0013220567878917,925.0,ok,research_holdout
holdout|rt_new_stress|B+P4_dest_fragility|seed2009,holdout,rt_new_stress,B+P4_dest_fragility,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,66.0,14.0,16.0,1-78,87-118,127-156,53.0,88.0,0.1885908267686785,0.4552215453938585,0.1885908267686785,0.4552215453938585,0.027027027027027,0.1875,0.0013226569446172,1116.0,ok,research_holdout
holdout|rt_new_stress|B+P5_process|seed2009,holdout,rt_new_stress,B+P5_process,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,66.0,14.0,16.0,1-78,87-118,127-156,52.0,84.0,0.2375424907434688,0.5056194717957276,0.2375424907434688,0.5056194717957276,0.1,0.4375,0.0013223372623683,967.0,ok,research_holdout
holdout|rt_new_stress|B+P6_full|seed2009,holdout,rt_new_stress,B+P6_full,2009,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,66.0,14.0,16.0,1-78,87-118,127-156,61.0,9.0,0.2390512693121518,0.5916638851802403,0.2390512693121518,0.5916638851802403,0.5,0.1875,0.0013224068105356,73.0,ok,research_holdout
holdout|propagation_vulnerability|A|seed2110,holdout,propagation_vulnerability,A,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B|seed2110,holdout,propagation_vulnerability,B,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P0_m2c_exposure|seed2110,holdout,propagation_vulnerability,B+P0_m2c_exposure,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P1_liab_channel|seed2110,holdout,propagation_vulnerability,B+P1_liab_channel,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P2_concentration|seed2110,holdout,propagation_vulnerability,B+P2_concentration,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P3_persistence|seed2110,holdout,propagation_vulnerability,B+P3_persistence,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P4_dest_fragility|seed2110,holdout,propagation_vulnerability,B+P4_dest_fragility,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P5_process|seed2110,holdout,propagation_vulnerability,B+P5_process,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P6_full|seed2110,holdout,propagation_vulnerability,B+P6_full,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|rt_new_stress|A|seed2110,holdout,rt_new_stress,A,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,48.0,26.0,4.0,1-78,87-118,127-156,43.0,16.0,0.0080725329375054,0.337258252750917,0.0080725329375054,0.337258252750917,0.0285714285714285,0.25,0.0003378319099517,68.0,ok,research_holdout
holdout|rt_new_stress|B|seed2110,holdout,rt_new_stress,B,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,48.0,26.0,4.0,1-78,87-118,127-156,51.0,6.0,0.0252524190155658,0.6055247582527509,0.0252524190155658,0.6055247582527509,0.0232558139534883,0.25,0.0003305755572438,24.0,ok,research_holdout
holdout|rt_new_stress|B+P0_m2c_exposure|seed2110,holdout,rt_new_stress,B+P0_m2c_exposure,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,48.0,26.0,4.0,1-78,87-118,127-156,52.0,17.0,0.0087796954818231,0.7033281927309103,0.0087796954818231,0.7033281927309103,0.032258064516129,0.25,0.000358050027497,84.0,ok,research_holdout
holdout|rt_new_stress|B+P1_liab_channel|seed2110,holdout,rt_new_stress,B+P1_liab_channel,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,48.0,26.0,4.0,1-78,87-118,127-156,52.0,6.0,0.0252524190155658,0.6055247582527509,0.0252524190155658,0.6055247582527509,0.0232558139534883,0.25,0.0003305714835402,24.0,ok,research_holdout
holdout|rt_new_stress|B+P2_concentration|seed2110,holdout,rt_new_stress,B+P2_concentration,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,48.0,26.0,4.0,1-78,87-118,127-156,54.0,5.0,0.028028028028028,0.6081714738246082,0.028028028028028,0.6081714738246082,0.1,0.25,0.0003289996835165,16.0,ok,research_holdout
holdout|rt_new_stress|B+P3_persistence|seed2110,holdout,rt_new_stress,B+P3_persistence,2110,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,48.0,26.0,4.0,1-78,87-118,127-156,53.0,3.0,0.0419199808607053,0.6135170056685562,0.0419199808607053,0.6135170056685562,0.0526315789473684,0.25,0.0003277763070756,16.0,ok,research_holdout
